geoid,SPORDER,PWGTP,AGEP,DEAR,DEYE,DOUT,DPHY,DRAT,DREM,RELP,DIS,person_age_group,decision_capable,decision_policy,synthetic_household_id,resident_id
14000US06089012102,4,6,22,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t037_h0000009,syn_t037_h0000009_r004
14000US06089012102,1,86,24,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t037_h0000010,syn_t037_h0000010_r001
14000US06089012102,2,77,1,2,2,,,,,2,2,0_17,False,dependent,syn_t037_h0000010,syn_t037_h0000010_r002
14000US06089012102,3,74,23,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative,syn_t037_h0000010,syn_t037_h0000010_r003
14000US06089012102,1,63,50,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t037_h0000011,syn_t037_h0000011_r001
14000US06089012102,2,90,23,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t037_h0000011,syn_t037_h0000011_r002
14000US06089012102,1,21,74,2,2,2.0,2.0,,1.0,0,1,65_plus,True,generative,syn_t037_h0000012,syn_t037_h0000012_r001
14000US06089012102,1,7,60,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t037_h0000013,syn_t037_h0000013_r001
14000US06089012102,2,7,54,2,2,1.0,2.0,,1.0,1,1,35_64,True,generative,syn_t037_h0000013,syn_t037_h0000013_r002
14000US06089012102,3,10,22,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t037_h0000013,syn_t037_h0000013_r003
14000US06089012200,1,11,51,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t038_h0000001,syn_t038_h0000001_r001
14000US06089012200,2,12,50,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t038_h0000001,syn_t038_h0000001_r002
14000US06089012200,1,7,80,1,2,2.0,1.0,3.0,2.0,0,1,65_plus,True,generative,syn_t038_h0000002,syn_t038_h0000002_r001
14000US06089012200,1,12,58,2,2,1.0,2.0,,1.0,0,1,35_64,True,generative,syn_t038_h0000003,syn_t038_h0000003_r001
14000US06089012200,1,23,52,2,2,2.0,1.0,,2.0,0,1,35_64,True,generative,syn_t038_h0000004,syn_t038_h0000004_r001
14000US06089012200,2,26,31,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative,syn_t038_h0000004,syn_t038_h0000004_r002
14000US06089012200,3,36,31,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t038_h0000004,syn_t038_h0000004_r003
14000US06089012200,4,26,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t038_h0000004,syn_t038_h0000004_r004
14000US06089012200,5,22,4,2,2,,,,,2,2,0_17,False,dependent,syn_t038_h0000004,syn_t038_h0000004_r005
14000US06089012200,6,22,2,2,2,,,,,7,2,0_17,False,dependent,syn_t038_h0000004,syn_t038_h0000004_r006
14000US06089012200,1,17,50,2,2,2.0,2.0,5.0,2.0,0,2,35_64,True,generative,syn_t038_h0000005,syn_t038_h0000005_r001
14000US06089012200,2,13,52,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t038_h0000005,syn_t038_h0000005_r002
14000US06089012200,1,38,33,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t038_h0000006,syn_t038_h0000006_r001
14000US06089012200,2,29,34,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative,syn_t038_h0000006,syn_t038_h0000006_r002
14000US06089012200,3,57,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t038_h0000006,syn_t038_h0000006_r003
14000US06089012200,1,10,59,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t038_h0000007,syn_t038_h0000007_r001
14000US06089012200,2,10,49,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t038_h0000007,syn_t038_h0000007_r002
14000US06089012200,3,9,17,2,2,2.0,2.0,,2.0,3,2,0_17,False,dependent,syn_t038_h0000007,syn_t038_h0000007_r003
14000US06089012200,4,13,14,2,2,,2.0,,2.0,3,2,0_17,False,dependent,syn_t038_h0000007,syn_t038_h0000007_r004
14000US06089012200,1,3,65,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative,syn_t038_h0000008,syn_t038_h0000008_r001
14000US06089012200,2,5,61,2,1,2.0,2.0,,2.0,1,1,35_64,True,generative,syn_t038_h0000008,syn_t038_h0000008_r002
14000US06089012200,1,56,28,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t038_h0000009,syn_t038_h0000009_r001
14000US06089012200,2,75,30,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative,syn_t038_h0000009,syn_t038_h0000009_r002
14000US06089012200,3,60,24,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative,syn_t038_h0000009,syn_t038_h0000009_r003
14000US06089012200,4,58,21,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative,syn_t038_h0000009,syn_t038_h0000009_r004
14000US06089012200,1,14,23,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t038_h0000010,syn_t038_h0000010_r001
14000US06089012200,2,17,3,2,2,,,,,2,2,0_17,False,dependent,syn_t038_h0000010,syn_t038_h0000010_r002
14000US06089012200,3,18,23,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative,syn_t038_h0000010,syn_t038_h0000010_r003
14000US06089012200,1,14,30,2,2,2.0,2.0,,1.0,0,1,18_34,True,generative,syn_t038_h0000011,syn_t038_h0000011_r001
14000US06089012200,2,23,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t038_h0000011,syn_t038_h0000011_r002
14000US06089012200,3,23,10,2,1,,2.0,,2.0,2,1,0_17,False,dependent,syn_t038_h0000011,syn_t038_h0000011_r003
14000US06089012200,1,10,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t038_h0000012,syn_t038_h0000012_r001
14000US06089012200,2,9,64,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t038_h0000012,syn_t038_h0000012_r002
14000US06089012200,1,22,60,2,1,2.0,1.0,,2.0,0,1,35_64,True,generative,syn_t038_h0000013,syn_t038_h0000013_r001
14000US06089012200,1,11,47,1,2,2.0,2.0,,2.0,0,1,35_64,True,generative,syn_t038_h0000014,syn_t038_h0000014_r001
14000US06089012200,2,12,45,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t038_h0000014,syn_t038_h0000014_r002
14000US06089012200,3,23,25,1,2,1.0,2.0,,1.0,2,1,18_34,True,generative,syn_t038_h0000014,syn_t038_h0000014_r003
14000US06089012200,4,16,22,1,2,1.0,2.0,,1.0,2,1,18_34,True,generative,syn_t038_h0000014,syn_t038_h0000014_r004
14000US06089012200,5,21,70,1,2,2.0,1.0,,2.0,6,1,65_plus,True,generative,syn_t038_h0000014,syn_t038_h0000014_r005
14000US06089012200,1,13,26,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t038_h0000015,syn_t038_h0000015_r001
14000US06089012200,2,10,31,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative,syn_t038_h0000015,syn_t038_h0000015_r002
14000US06089012200,3,14,3,2,2,,,,,2,2,0_17,False,dependent,syn_t038_h0000015,syn_t038_h0000015_r003
14000US06089012200,4,13,0,2,2,,,,,2,2,0_17,False,dependent,syn_t038_h0000015,syn_t038_h0000015_r004
14000US06089012200,5,22,25,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative,syn_t038_h0000015,syn_t038_h0000015_r005
14000US06089012200,1,42,35,2,2,1.0,1.0,,1.0,0,1,35_64,True,generative,syn_t038_h0000016,syn_t038_h0000016_r001
14000US06089012200,2,40,14,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t038_h0000016,syn_t038_h0000016_r002
14000US06089012200,3,32,16,2,2,2.0,2.0,,2.0,10,2,0_17,False,dependent,syn_t038_h0000016,syn_t038_h0000016_r003
14000US06089012200,4,39,13,2,2,,2.0,,2.0,10,2,0_17,False,dependent,syn_t038_h0000016,syn_t038_h0000016_r004
14000US06089012200,1,15,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t038_h0000017,syn_t038_h0000017_r001
14000US06089012200,2,14,62,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t038_h0000017,syn_t038_h0000017_r002
14000US06089012200,1,7,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t038_h0000018,syn_t038_h0000018_r001
14000US06089012200,2,8,61,2,2,2.0,1.0,,2.0,1,1,35_64,True,generative,syn_t038_h0000018,syn_t038_h0000018_r002
14000US06089012200,1,56,24,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t038_h0000019,syn_t038_h0000019_r001
14000US06089012200,1,18,63,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t038_h0000020,syn_t038_h0000020_r001
14000US06089012200,2,18,63,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t038_h0000020,syn_t038_h0000020_r002
14000US06089012200,1,8,59,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t038_h0000021,syn_t038_h0000021_r001
14000US06089012200,2,10,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t038_h0000021,syn_t038_h0000021_r002
14000US06089012200,1,22,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t038_h0000022,syn_t038_h0000022_r001
14000US06089012200,2,29,55,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t038_h0000022,syn_t038_h0000022_r002
14000US06089012200,1,8,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t038_h0000023,syn_t038_h0000023_r001
14000US06089012200,1,45,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t038_h0000024,syn_t038_h0000024_r001
14000US06089012200,2,48,64,2,2,2.0,1.0,,2.0,1,1,35_64,True,generative,syn_t038_h0000024,syn_t038_h0000024_r002
14000US06089012200,3,37,86,1,1,1.0,1.0,,1.0,6,1,65_plus,True,generative,syn_t038_h0000024,syn_t038_h0000024_r003
14000US06089012200,1,17,29,2,1,2.0,2.0,,2.0,0,1,18_34,True,generative,syn_t038_h0000025,syn_t038_h0000025_r001
14000US06089012200,2,14,33,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative,syn_t038_h0000025,syn_t038_h0000025_r002
14000US06089012200,3,15,8,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t038_h0000025,syn_t038_h0000025_r003
14000US06089012200,4,14,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t038_h0000025,syn_t038_h0000025_r004
14000US06089012200,5,18,60,2,2,2.0,2.0,,1.0,8,1,35_64,True,generative,syn_t038_h0000025,syn_t038_h0000025_r005
14000US06089012200,1,18,70,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative,syn_t038_h0000026,syn_t038_h0000026_r001
14000US06089012200,2,51,40,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative,syn_t038_h0000026,syn_t038_h0000026_r002
14000US06089012200,3,47,6,2,2,,2.0,,2.0,7,2,0_17,False,dependent,syn_t038_h0000026,syn_t038_h0000026_r003
14000US06089012200,1,29,31,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t038_h0000027,syn_t038_h0000027_r001
14000US06089012200,2,22,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t038_h0000027,syn_t038_h0000027_r002
14000US06089012200,3,23,4,2,2,,,,,2,2,0_17,False,dependent,syn_t038_h0000027,syn_t038_h0000027_r003
14000US06089012200,4,17,39,2,1,2.0,2.0,,2.0,13,1,35_64,True,generative,syn_t038_h0000027,syn_t038_h0000027_r004
14000US06089012200,1,23,46,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t038_h0000028,syn_t038_h0000028_r001
14000US06089012200,2,25,46,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t038_h0000028,syn_t038_h0000028_r002
14000US06089012200,3,27,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t038_h0000028,syn_t038_h0000028_r003
14000US06089012200,4,31,11,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t038_h0000028,syn_t038_h0000028_r004
14000US06089012200,1,30,66,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t038_h0000029,syn_t038_h0000029_r001
14000US06089012200,2,39,62,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t038_h0000029,syn_t038_h0000029_r002
14000US06089012200,1,8,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t038_h0000030,syn_t038_h0000030_r001
14000US06089012200,2,6,62,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t038_h0000030,syn_t038_h0000030_r002
14000US06089012200,1,40,32,2,2,2.0,2.0,2.0,2.0,0,2,18_34,True,generative,syn_t038_h0000031,syn_t038_h0000031_r001
14000US06089012200,2,41,33,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative,syn_t038_h0000031,syn_t038_h0000031_r002
14000US06089012200,3,48,2,2,2,,,,,2,2,0_17,False,dependent,syn_t038_h0000031,syn_t038_h0000031_r003
14000US06089012200,4,38,0,2,2,,,,,2,2,0_17,False,dependent,syn_t038_h0000031,syn_t038_h0000031_r004
14000US06089012301,1,11,84,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative,syn_t039_h0000001,syn_t039_h0000001_r001
14000US06089012301,1,19,80,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t039_h0000002,syn_t039_h0000002_r001
14000US06089012301,1,43,27,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t039_h0000003,syn_t039_h0000003_r001
14000US06089012301,2,18,24,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative,syn_t039_h0000003,syn_t039_h0000003_r002
14000US06089012301,1,12,75,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t039_h0000004,syn_t039_h0000004_r001
14000US06089012301,2,15,75,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t039_h0000004,syn_t039_h0000004_r002
14000US06089012301,1,5,54,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t039_h0000005,syn_t039_h0000005_r001
14000US06089012301,1,9,28,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t039_h0000006,syn_t039_h0000006_r001
14000US06089012301,2,10,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t039_h0000006,syn_t039_h0000006_r002
14000US06089012301,3,10,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t039_h0000006,syn_t039_h0000006_r003
14000US06089012301,4,11,1,2,2,,,,,2,2,0_17,False,dependent,syn_t039_h0000006,syn_t039_h0000006_r004
14000US06089012301,5,10,1,2,2,,,,,2,2,0_17,False,dependent,syn_t039_h0000006,syn_t039_h0000006_r005
14000US06089012301,1,23,22,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t039_h0000007,syn_t039_h0000007_r001
14000US06089012301,2,17,21,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative,syn_t039_h0000007,syn_t039_h0000007_r002
14000US06089012301,1,17,80,1,2,1.0,1.0,,1.0,0,1,65_plus,True,generative,syn_t039_h0000008,syn_t039_h0000008_r001
14000US06089012301,1,24,50,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t039_h0000009,syn_t039_h0000009_r001
14000US06089012301,1,64,59,2,2,1.0,2.0,,1.0,0,1,35_64,True,generative,syn_t039_h0000010,syn_t039_h0000010_r001
14000US06089012301,2,58,60,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t039_h0000010,syn_t039_h0000010_r002
14000US06089012301,1,41,28,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t039_h0000011,syn_t039_h0000011_r001
14000US06089012301,2,46,59,2,2,2.0,2.0,,2.0,6,2,35_64,True,generative,syn_t039_h0000011,syn_t039_h0000011_r002
14000US06089012301,3,46,56,2,2,2.0,2.0,,2.0,6,2,35_64,True,generative,syn_t039_h0000011,syn_t039_h0000011_r003
14000US06089012301,1,11,75,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t039_h0000012,syn_t039_h0000012_r001
14000US06089012301,2,21,24,2,2,2.0,2.0,,1.0,2,1,18_34,True,generative,syn_t039_h0000012,syn_t039_h0000012_r002
14000US06089012301,1,15,49,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t039_h0000013,syn_t039_h0000013_r001
14000US06089012301,2,6,48,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t039_h0000013,syn_t039_h0000013_r002
14000US06089012301,1,12,54,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t039_h0000014,syn_t039_h0000014_r001
14000US06089012301,2,12,79,2,2,1.0,1.0,,1.0,6,1,65_plus,True,generative,syn_t039_h0000014,syn_t039_h0000014_r002
14000US06089012301,3,15,46,2,2,1.0,2.0,,2.0,13,1,35_64,True,generative,syn_t039_h0000014,syn_t039_h0000014_r003
14000US06089012301,1,21,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t039_h0000015,syn_t039_h0000015_r001
14000US06089012301,2,25,53,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t039_h0000015,syn_t039_h0000015_r002
14000US06089012301,3,56,27,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t039_h0000015,syn_t039_h0000015_r003
14000US06089012301,1,10,73,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative,syn_t039_h0000016,syn_t039_h0000016_r001
14000US06089012301,2,8,73,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t039_h0000016,syn_t039_h0000016_r002
14000US06089012302,1,7,60,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t040_h0000001,syn_t040_h0000001_r001
14000US06089012302,2,7,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000001,syn_t040_h0000001_r002
14000US06089012302,1,29,72,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t040_h0000002,syn_t040_h0000002_r001
14000US06089012302,2,27,72,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t040_h0000002,syn_t040_h0000002_r002
14000US06089012302,1,59,56,2,1,2.0,2.0,,2.0,0,1,35_64,True,generative,syn_t040_h0000003,syn_t040_h0000003_r001
14000US06089012302,2,57,64,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000003,syn_t040_h0000003_r002
14000US06089012302,1,16,70,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative,syn_t040_h0000004,syn_t040_h0000004_r001
14000US06089012302,1,14,62,2,2,2.0,1.0,,2.0,0,1,35_64,True,generative,syn_t040_h0000005,syn_t040_h0000005_r001
14000US06089012302,2,10,53,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000005,syn_t040_h0000005_r002
14000US06089012302,3,11,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent,syn_t040_h0000005,syn_t040_h0000005_r003
14000US06089012302,1,49,33,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t040_h0000006,syn_t040_h0000006_r001
14000US06089012302,2,48,31,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative,syn_t040_h0000006,syn_t040_h0000006_r002
14000US06089012302,1,34,72,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t040_h0000007,syn_t040_h0000007_r001
14000US06089012302,1,12,45,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t040_h0000008,syn_t040_h0000008_r001
14000US06089012302,2,12,43,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000008,syn_t040_h0000008_r002
14000US06089012302,3,10,19,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t040_h0000008,syn_t040_h0000008_r003
14000US06089012302,4,17,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent,syn_t040_h0000008,syn_t040_h0000008_r004
14000US06089012302,5,11,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t040_h0000008,syn_t040_h0000008_r005
14000US06089012302,1,80,22,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t040_h0000009,syn_t040_h0000009_r001
14000US06089012302,2,66,4,2,2,,,,,2,2,0_17,False,dependent,syn_t040_h0000009,syn_t040_h0000009_r002
14000US06089012302,3,83,0,2,2,,,,,2,2,0_17,False,dependent,syn_t040_h0000009,syn_t040_h0000009_r003
14000US06089012302,4,83,29,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative,syn_t040_h0000009,syn_t040_h0000009_r004
14000US06089012302,1,46,43,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t040_h0000010,syn_t040_h0000010_r001
14000US06089012302,2,36,53,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000010,syn_t040_h0000010_r002
14000US06089012302,3,43,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t040_h0000010,syn_t040_h0000010_r003
14000US06089012302,4,43,11,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t040_h0000010,syn_t040_h0000010_r004
14000US06089012302,1,13,73,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t040_h0000011,syn_t040_h0000011_r001
14000US06089012302,2,14,76,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t040_h0000011,syn_t040_h0000011_r002
14000US06089012302,1,11,64,2,1,1.0,2.0,,2.0,0,1,35_64,True,generative,syn_t040_h0000012,syn_t040_h0000012_r001
14000US06089012302,1,41,36,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t040_h0000013,syn_t040_h0000013_r001
14000US06089012302,2,36,35,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000013,syn_t040_h0000013_r002
14000US06089012302,1,42,38,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t040_h0000014,syn_t040_h0000014_r001
14000US06089012302,2,40,41,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000014,syn_t040_h0000014_r002
14000US06089012302,3,44,4,2,2,,,,,2,2,0_17,False,dependent,syn_t040_h0000014,syn_t040_h0000014_r003
14000US06089012302,4,45,2,2,2,,,,,2,2,0_17,False,dependent,syn_t040_h0000014,syn_t040_h0000014_r004
14000US06089012302,5,41,0,2,2,,,,,2,2,0_17,False,dependent,syn_t040_h0000014,syn_t040_h0000014_r005
14000US06089012302,1,13,72,2,2,2.0,2.0,,1.0,0,1,65_plus,True,generative,syn_t040_h0000015,syn_t040_h0000015_r001
14000US06089012302,2,13,65,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t040_h0000015,syn_t040_h0000015_r002
14000US06089012302,1,24,59,2,2,2.0,1.0,2.0,2.0,0,1,35_64,True,generative,syn_t040_h0000016,syn_t040_h0000016_r001
14000US06089012302,2,21,61,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000016,syn_t040_h0000016_r002
14000US06089012302,1,13,67,2,2,2.0,2.0,2.0,2.0,0,2,65_plus,True,generative,syn_t040_h0000017,syn_t040_h0000017_r001
14000US06089012302,2,14,70,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t040_h0000017,syn_t040_h0000017_r002
14000US06089012302,1,13,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t040_h0000018,syn_t040_h0000018_r001
14000US06089012302,2,9,57,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000018,syn_t040_h0000018_r002
14000US06089012302,3,33,32,2,2,2.0,2.0,,2.0,4,2,18_34,True,generative,syn_t040_h0000018,syn_t040_h0000018_r003
14000US06089012302,1,11,77,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t040_h0000019,syn_t040_h0000019_r001
14000US06089012302,1,56,34,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t040_h0000020,syn_t040_h0000020_r001
14000US06089012302,2,59,14,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t040_h0000020,syn_t040_h0000020_r002
14000US06089012302,3,59,10,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t040_h0000020,syn_t040_h0000020_r003
14000US06089012302,4,59,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t040_h0000020,syn_t040_h0000020_r004
14000US06089012302,5,65,35,2,2,2.0,2.0,,2.0,13,2,35_64,True,generative,syn_t040_h0000020,syn_t040_h0000020_r005
14000US06089012302,1,11,51,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t040_h0000021,syn_t040_h0000021_r001
14000US06089012302,2,13,41,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000021,syn_t040_h0000021_r002
14000US06089012302,3,16,23,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t040_h0000021,syn_t040_h0000021_r003
14000US06089012302,4,24,25,2,2,2.0,2.0,,2.0,4,2,18_34,True,generative,syn_t040_h0000021,syn_t040_h0000021_r004
14000US06089012302,1,14,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t040_h0000022,syn_t040_h0000022_r001
14000US06089012302,2,12,64,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000022,syn_t040_h0000022_r002
14000US06089012302,1,20,37,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t040_h0000023,syn_t040_h0000023_r001
14000US06089012302,2,17,43,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000023,syn_t040_h0000023_r002
14000US06089012302,3,19,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t040_h0000023,syn_t040_h0000023_r003
14000US06089012302,4,23,1,2,2,,,,,2,2,0_17,False,dependent,syn_t040_h0000023,syn_t040_h0000023_r004
14000US06089012302,1,24,71,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t040_h0000024,syn_t040_h0000024_r001
14000US06089012302,2,24,68,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t040_h0000024,syn_t040_h0000024_r002
14000US06089012302,3,27,94,1,1,1.0,1.0,,2.0,6,1,65_plus,True,generative,syn_t040_h0000024,syn_t040_h0000024_r003
14000US06089012302,4,25,21,2,2,2.0,2.0,,2.0,7,2,18_34,True,generative,syn_t040_h0000024,syn_t040_h0000024_r004
14000US06089012302,1,3,66,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t040_h0000025,syn_t040_h0000025_r001
14000US06089012302,2,1,58,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000025,syn_t040_h0000025_r002
14000US06089012302,3,1,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent,syn_t040_h0000025,syn_t040_h0000025_r003
14000US06089012302,1,45,41,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t040_h0000026,syn_t040_h0000026_r001
14000US06089012302,2,48,37,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t040_h0000026,syn_t040_h0000026_r002
14000US06089012302,3,56,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t040_h0000026,syn_t040_h0000026_r003
14000US06089012302,1,14,43,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t040_h0000027,syn_t040_h0000027_r001
14000US06089012302,1,14,35,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t040_h0000028,syn_t040_h0000028_r001
