geoid,PUMA,ADJINC,WGTP,NP,TYPE,ACCESS,BDSP,BLD,HISPEED,RMSP,SMARTPHONE,TEN,VEH,HHT,HINCP,HUPAC,HUPAOC,HUPARC,NOC,NRC,WIF,HINCP_ADJUSTED_2018,negative_income,TEN_label,BLD_label,ACCESS_label,HISPEED_label,SMARTPHONE_label,HUPAC_label,HUPAOC_label,HUPARC_label,WIF_label,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size,synthetic_household_id
14000US06089012101,8900,1070673,21,3,1,1,4.0,2,1.0,6.0,1,3,2.0,1.0,51000.0,2,2,2,1.0,1.0,2.0,54604.323,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,50000_59999,2,married_couple,no_65_plus,21.0,3,syn_t036_h0000006
14000US06089012101,8900,1070673,25,5,1,1,3.0,2,1.0,4.0,1,1,3.0,1.0,78000.0,1,1,1,2.0,2.0,2.0,83512.494,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,2 workers,75000_99999,3,married_couple,no_65_plus,25.0,5,syn_t036_h0000007
14000US06089012101,8900,1061242,10,2,1,1,3.0,3,1.0,5.0,2,1,3.0,1.0,165200.0,4,4,4,0.0,0.0,2.0,175317.1784,False,Owned with mortgage or loan (include home equity loans),One-family house attached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,2 workers,150000_199999,3,married_couple,no_65_plus,10.0,2,syn_t036_h0000008
14000US06089012101,8900,1035838,19,9,1,1,5.0,2,1.0,8.0,1,1,3.0,1.0,65000.0,3,3,3,6.0,6.0,2.0,67329.47,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,2 workers,60000_74999,3,married_couple,no_65_plus,19.0,9,syn_t036_h0000009
14000US06089012101,8900,1054346,74,3,1,1,3.0,2,1.0,5.0,1,1,2.0,1.0,88000.0,1,1,1,1.0,1.0,2.0,92782.448,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,2 workers,75000_99999,2,married_couple,no_65_plus,74.0,3,syn_t036_h0000010
14000US06089012101,8900,1054346,49,2,1,2,3.0,2,,6.0,1,1,2.0,1.0,30000.0,4,4,4,0.0,0.0,1.0,31630.38,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, without paying a cell phone company or Internet service provider",,Yes,No children,No own children present,No related children present,1 worker,30000_34999,2,married_couple,no_65_plus,49.0,2,syn_t036_h0000011
14000US06089012101,8900,1013097,19,2,1,1,3.0,2,1.0,5.0,2,1,2.0,1.0,54500.0,4,4,4,0.0,0.0,1.0,55213.7865,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,1 worker,50000_59999,2,married_couple,has_65_plus,19.0,2,syn_t036_h0000012
14000US06089012101,8900,1013097,56,1,1,3,2.0,2,,4.0,1,3,1.0,4.0,20000.0,4,4,4,0.0,0.0,,20261.94,False,Rented,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,Yes,No children,No own children present,No related children present,,20000_24999,1,nonfamily_living_alone,no_65_plus,56.0,1,syn_t036_h0000013
14000US06089012101,8900,1054346,19,1,1,3,2.0,1,,5.0,2,1,1.0,4.0,23600.0,4,4,4,0.0,0.0,,24882.5656,False,Owned with mortgage or loan (include home equity loans),Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,20000_24999,1,nonfamily_living_alone,no_65_plus,19.0,1,syn_t036_h0000014
14000US06089012101,8900,1070673,23,2,1,3,2.0,1,,4.0,2,2,2.0,1.0,26600.0,4,4,4,0.0,0.0,1.0,28479.9018,False,Owned free and clear,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,1 worker,25000_29999,2,married_couple,no_65_plus,23.0,2,syn_t036_h0000015
14000US06089012101,8900,1070673,20,2,1,1,3.0,2,1.0,7.0,1,1,2.0,1.0,20000.0,4,4,4,0.0,0.0,2.0,21413.46,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,20000_24999,2,married_couple,no_65_plus,20.0,2,syn_t036_h0000016
14000US06089012101,8900,1061242,9,5,1,3,2.0,1,,4.0,1,3,1.0,3.0,10800.0,3,3,3,4.0,4.0,0.0,11461.4136,False,Rented,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,No workers,10000_14999,1,other_female_householder,no_65_plus,9.0,5,syn_t036_h0000017
14000US06089012101,8900,1035838,14,3,1,1,2.0,2,1.0,6.0,1,2,2.0,1.0,60600.0,4,4,4,0.0,0.0,2.0,62771.7828,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,60000_74999,2,married_couple,has_65_plus,14.0,3,syn_t036_h0000018
14000US06089012101,8900,1054346,14,2,1,3,2.0,5,,5.0,1,3,1.0,7.0,33100.0,4,4,4,0.0,0.0,,34898.8526,False,Rented,3-4 Apartments,"No access to the Internet at this house, apartment, or mobile home",,Yes,No children,No own children present,No related children present,,30000_34999,1,nonfamily_not_living_alone,no_65_plus,14.0,2,syn_t036_h0000019
14000US06089012101,8900,1054346,40,5,1,2,3.0,2,,10.0,1,3,1.0,1.0,30000.0,3,3,3,3.0,3.0,1.0,31630.38,False,Rented,One-family house detached,"Yes, without paying a cell phone company or Internet service provider",,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,30000_34999,1,married_couple,no_65_plus,40.0,5,syn_t036_h0000020
14000US06089012101,8900,1070673,8,1,1,3,1.0,2,,3.0,2,3,0.0,6.0,23700.0,4,4,4,0.0,0.0,,25374.9501,False,Rented,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,25000_29999,0,nonfamily_not_living_alone,no_65_plus,8.0,1,syn_t036_h0000021
14000US06089012101,8900,1070673,14,1,1,3,3.0,2,,7.0,2,2,1.0,4.0,42400.0,4,4,4,0.0,0.0,,45396.5352,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,45000_49999,1,nonfamily_living_alone,has_65_plus,14.0,1,syn_t036_h0000022
14000US06089012101,8900,1070673,11,2,1,1,3.0,2,1.0,4.0,2,1,2.0,1.0,78000.0,4,4,4,0.0,0.0,2.0,83512.494,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,2 workers,75000_99999,2,married_couple,no_65_plus,11.0,2,syn_t036_h0000023
14000US06089012101,8900,1054346,8,2,1,1,3.0,2,1.0,6.0,1,2,2.0,1.0,66400.0,4,4,4,0.0,0.0,1.0,70008.5744,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,60000_74999,2,married_couple,has_65_plus,8.0,2,syn_t036_h0000024
14000US06089012101,8900,1013097,44,4,1,1,2.0,1,1.0,4.0,1,2,2.0,1.0,30000.0,3,3,3,2.0,2.0,1.0,30392.91,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,30000_34999,2,married_couple,no_65_plus,44.0,4,syn_t036_h0000025
14000US06089012102,8900,1035838,13,3,1,1,2.0,3,1.0,4.0,1,3,3.0,2.0,6600.0,1,1,1,1.0,1.0,0.0,6836.5308,False,Rented,One-family house attached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,No workers,lt_10000,3,other_male_householder,no_65_plus,13.0,3,syn_t037_h0000001
14000US06089012102,8900,1070673,57,1,1,3,2.0,2,,4.0,2,1,1.0,4.0,40000.0,4,4,4,0.0,0.0,,42826.92,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,40000_44999,1,nonfamily_living_alone,no_65_plus,57.0,1,syn_t037_h0000002
14000US06089012102,8900,1061242,5,2,1,1,3.0,2,1.0,5.0,1,2,6.0,1.0,139000.0,4,4,4,0.0,0.0,2.0,147512.638,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,125000_149999,4_plus,married_couple,no_65_plus,5.0,2,syn_t037_h0000003
14000US06089012102,8900,1061242,26,2,1,1,2.0,6,1.0,4.0,1,3,2.0,3.0,31000.0,2,2,2,1.0,1.0,1.0,32898.502,False,Rented,5-9 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,30000_34999,2,other_female_householder,no_65_plus,26.0,2,syn_t037_h0000004
14000US06089012102,8900,1035838,21,3,1,1,3.0,2,1.0,10.0,1,1,4.0,1.0,85100.0,4,4,4,0.0,0.0,1.0,88149.8138,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,75000_99999,4_plus,married_couple,has_65_plus,21.0,3,syn_t037_h0000005
14000US06089012102,8900,1013097,6,2,1,1,2.0,1,1.0,7.0,1,2,1.0,1.0,34900.0,4,4,4,0.0,0.0,0.0,35357.0853,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,35000_39999,1,married_couple,has_65_plus,6.0,2,syn_t037_h0000006
14000US06089012102,8900,1061242,22,3,1,3,4.0,2,,7.0,2,3,1.0,3.0,93200.0,4,4,4,0.0,0.0,1.0,98907.7544,False,Rented,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,1 worker,75000_99999,1,other_female_householder,no_65_plus,22.0,3,syn_t037_h0000007
14000US06089012102,8900,1061242,20,2,1,1,1.0,5,1.0,2.0,1,3,1.0,1.0,15200.0,4,4,4,0.0,0.0,2.0,16130.8784,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,15000_19999,1,married_couple,no_65_plus,20.0,2,syn_t037_h0000008
14000US06089012102,8900,1035838,18,2,1,1,3.0,2,1.0,7.0,1,2,2.0,1.0,130300.0,4,4,4,0.0,0.0,0.0,134969.6914,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,125000_149999,2,married_couple,has_65_plus,18.0,2,syn_t037_h0000009
14000US06089012102,8900,1035838,11,1,1,1,2.0,9,1.0,7.0,2,1,1.0,4.0,34000.0,4,4,4,0.0,0.0,,35218.492,False,Owned with mortgage or loan (include home equity loans),50 or more apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,35000_39999,1,nonfamily_living_alone,no_65_plus,11.0,1,syn_t037_h0000010
14000US06089012102,8900,1054346,19,1,1,1,3.0,8,1.0,5.0,1,3,1.0,4.0,15700.0,4,4,4,0.0,0.0,,16553.2322,False,Rented,20-49 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,15000_19999,1,nonfamily_living_alone,has_65_plus,19.0,1,syn_t037_h0000011
14000US06089012102,8900,1054346,9,4,1,3,3.0,2,,5.0,2,3,1.0,3.0,37000.0,2,2,2,2.0,2.0,1.0,39010.802,False,Rented,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,35000_39999,1,other_female_householder,no_65_plus,9.0,4,syn_t037_h0000012
14000US06089012102,8900,1070673,38,2,1,1,4.0,2,1.0,8.0,1,1,2.0,1.0,73600.0,4,4,4,0.0,0.0,0.0,78801.5328,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,75000_99999,2,married_couple,has_65_plus,38.0,2,syn_t037_h0000013
14000US06089012200,8900,1054346,6,2,1,1,3.0,2,2.0,8.0,1,2,3.0,2.0,67300.0,4,4,4,0.0,0.0,0.0,70957.4858,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,No workers,60000_74999,3,other_male_householder,has_65_plus,6.0,2,syn_t038_h0000001
14000US06089012200,8900,1054346,15,2,1,1,4.0,2,1.0,6.0,1,1,2.0,1.0,76000.0,4,4,4,0.0,0.0,2.0,80130.296,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,75000_99999,2,married_couple,no_65_plus,15.0,2,syn_t038_h0000002
14000US06089012200,8900,1070673,36,1,1,3,2.0,2,,4.0,1,3,1.0,4.0,24000.0,4,4,4,0.0,0.0,,25696.152,False,Rented,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,Yes,No children,No own children present,No related children present,,25000_29999,1,nonfamily_living_alone,no_65_plus,36.0,1,syn_t038_h0000003
14000US06089012200,8900,1061242,7,3,1,1,4.0,2,1.0,8.0,1,1,5.0,1.0,191600.0,2,2,2,1.0,1.0,3.0,203333.9672,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,3 or more workers in family,200000_plus,4_plus,married_couple,no_65_plus,7.0,3,syn_t038_h0000004
14000US06089012200,8900,1013097,13,4,1,1,4.0,2,1.0,8.0,1,1,3.0,1.0,24000.0,2,2,2,2.0,2.0,2.0,24314.328,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,20000_24999,3,married_couple,no_65_plus,13.0,4,syn_t038_h0000005
14000US06089012200,8900,1054346,35,5,1,1,2.0,8,1.0,3.0,1,3,1.0,3.0,11200.0,1,1,1,3.0,3.0,1.0,11808.6752,False,Rented,20-49 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,1 worker,10000_14999,1,other_female_householder,no_65_plus,35.0,5,syn_t038_h0000006
14000US06089012200,8900,1054346,15,3,1,1,3.0,2,1.0,7.0,1,1,2.0,1.0,29200.0,1,1,1,1.0,1.0,1.0,30786.9032,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,1 worker,30000_34999,2,married_couple,no_65_plus,15.0,3,syn_t038_h0000007
14000US06089012200,8900,1013097,16,4,1,1,2.0,2,1.0,4.0,1,3,2.0,3.0,48400.0,3,2,2,1.0,1.0,1.0,49033.8948,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,45000_49999,2,other_female_householder,no_65_plus,16.0,4,syn_t038_h0000008
14000US06089012200,8900,1061242,20,4,1,1,3.0,2,1.0,10.0,1,1,0.0,1.0,9100.0,3,3,3,2.0,2.0,1.0,9657.3022,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,lt_10000,0,married_couple,no_65_plus,20.0,4,syn_t038_h0000009
14000US06089012200,8900,1013097,14,3,1,1,3.0,1,1.0,7.0,1,1,2.0,1.0,35000.0,4,4,4,0.0,0.0,1.0,35458.395,False,Owned with mortgage or loan (include home equity loans),Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,35000_39999,2,married_couple,has_65_plus,14.0,3,syn_t038_h0000010
14000US06089012200,8900,1054346,12,2,1,1,3.0,2,1.0,5.0,1,2,2.0,3.0,18000.0,4,4,4,0.0,0.0,2.0,18978.228,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,15000_19999,2,other_female_householder,no_65_plus,12.0,2,syn_t038_h0000011
14000US06089012200,8900,1054346,43,2,1,3,2.0,2,,4.0,2,3,2.0,3.0,9000.0,4,4,4,0.0,0.0,1.0,9489.114,False,Rented,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,1 worker,lt_10000,2,other_female_householder,no_65_plus,43.0,2,syn_t038_h0000012
14000US06089012200,8900,1054346,17,2,1,1,2.0,1,2.0,4.0,1,3,1.0,3.0,10000.0,2,2,2,1.0,1.0,1.0,10543.46,False,Rented,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,10000_14999,1,other_female_householder,no_65_plus,17.0,2,syn_t038_h0000013
14000US06089012200,8900,1061242,18,2,1,1,2.0,7,1.0,6.0,1,3,1.0,5.0,32280.0,4,4,4,0.0,0.0,,34256.89176,False,Rented,10-19 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,30000_34999,1,nonfamily_living_alone,no_65_plus,18.0,2,syn_t038_h0000014
14000US06089012200,8900,1070673,63,2,1,1,3.0,2,1.0,6.0,1,1,2.0,1.0,24000.0,4,4,4,0.0,0.0,1.0,25696.152,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,25000_29999,2,married_couple,no_65_plus,63.0,2,syn_t038_h0000015
14000US06089012200,8900,1054346,19,1,1,3,2.0,1,,5.0,2,1,1.0,4.0,23600.0,4,4,4,0.0,0.0,,24882.5656,False,Owned with mortgage or loan (include home equity loans),Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,20000_24999,1,nonfamily_living_alone,no_65_plus,19.0,1,syn_t038_h0000016
14000US06089012200,8900,1054346,19,1,1,1,2.0,1,1.0,4.0,2,3,2.0,4.0,19000.0,4,4,4,0.0,0.0,,20032.574,False,Rented,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,20000_24999,2,nonfamily_living_alone,has_65_plus,19.0,1,syn_t038_h0000017
14000US06089012200,8900,1070673,33,3,1,1,3.0,2,1.0,6.0,1,3,2.0,2.0,19800.0,1,1,1,1.0,1.0,0.0,21199.3254,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,No workers,20000_24999,2,other_male_householder,no_65_plus,33.0,3,syn_t038_h0000018
14000US06089012200,8900,1061242,8,3,1,3,1.0,2,,5.0,2,2,2.0,1.0,24000.0,4,4,4,0.0,0.0,0.0,25469.808,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,No workers,25000_29999,2,married_couple,has_65_plus,8.0,3,syn_t038_h0000019
14000US06089012200,8900,1035838,18,2,1,1,3.0,2,1.0,8.0,1,2,6.0,1.0,76400.0,4,4,4,0.0,0.0,2.0,79138.0232,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,75000_99999,4_plus,married_couple,no_65_plus,18.0,2,syn_t038_h0000020
14000US06089012200,8900,1070673,20,1,1,3,9.0,6,,19.0,2,3,0.0,4.0,12900.0,4,4,4,0.0,0.0,,13811.6817,False,Rented,5-9 Apartments,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,10000_14999,0,nonfamily_living_alone,no_65_plus,20.0,1,syn_t038_h0000021
14000US06089012200,8900,1070673,21,2,1,1,3.0,2,1.0,8.0,1,2,2.0,1.0,69400.0,4,4,4,0.0,0.0,1.0,74304.7062,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,60000_74999,2,married_couple,no_65_plus,21.0,2,syn_t038_h0000022
14000US06089012200,8900,1013097,8,2,1,1,3.0,2,2.0,8.0,1,1,3.0,1.0,85700.0,4,4,4,0.0,0.0,2.0,86822.4129,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,2 workers,75000_99999,3,married_couple,no_65_plus,8.0,2,syn_t038_h0000023
14000US06089012200,8900,1035838,4,2,1,3,2.0,2,,6.0,2,2,2.0,1.0,123000.0,4,4,4,0.0,0.0,2.0,127408.074,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,2 workers,125000_149999,2,married_couple,has_65_plus,4.0,2,syn_t038_h0000024
14000US06089012200,8900,1061242,23,1,1,3,3.0,2,,6.0,2,1,1.0,4.0,0.0,4,4,4,0.0,0.0,,0.0,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,lt_10000,1,nonfamily_living_alone,no_65_plus,23.0,1,syn_t038_h0000025
14000US06089012200,8900,1054346,35,1,1,3,4.0,2,,7.0,1,1,3.0,6.0,55000.0,4,4,4,0.0,0.0,,57989.03,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,Yes,No children,No own children present,No related children present,,50000_59999,3,nonfamily_not_living_alone,no_65_plus,35.0,1,syn_t038_h0000026
14000US06089012200,8900,1061242,50,2,1,1,3.0,2,1.0,5.0,1,1,2.0,1.0,26000.0,4,4,4,0.0,0.0,2.0,27592.292,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,25000_29999,2,married_couple,no_65_plus,50.0,2,syn_t038_h0000027
14000US06089012200,8900,1070673,3,2,1,1,2.0,2,2.0,4.0,1,2,3.0,1.0,50900.0,4,4,4,0.0,0.0,2.0,54497.2557,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,2 workers,50000_59999,3,married_couple,has_65_plus,3.0,2,syn_t038_h0000028
14000US06089012200,8900,1035838,15,2,1,1,4.0,2,1.0,9.0,1,2,3.0,1.0,50400.0,4,4,4,0.0,0.0,0.0,52206.2352,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,50000_59999,3,married_couple,no_65_plus,15.0,2,syn_t038_h0000029
14000US06089012200,8900,1054346,24,5,1,3,3.0,2,,5.0,1,2,1.0,3.0,23000.0,3,3,3,4.0,4.0,1.0,24249.958,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,20000_24999,1,other_female_householder,no_65_plus,24.0,5,syn_t038_h0000030
14000US06089012200,8900,1035838,40,4,1,1,3.0,2,1.0,6.0,1,1,2.0,1.0,96000.0,1,1,1,2.0,2.0,1.0,99440.448,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,1 worker,75000_99999,2,married_couple,no_65_plus,40.0,4,syn_t038_h0000031
14000US06089012301,8900,1061242,45,5,1,1,3.0,2,1.0,7.0,1,3,5.0,1.0,74500.0,2,2,2,2.0,2.0,3.0,79062.529,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,3 or more workers in family,75000_99999,4_plus,married_couple,no_65_plus,45.0,5,syn_t039_h0000001
14000US06089012301,8900,1061242,10,2,1,1,3.0,2,1.0,6.0,2,2,2.0,1.0,47600.0,4,4,4,0.0,0.0,0.0,50515.1192,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,No workers,50000_59999,2,married_couple,has_65_plus,10.0,2,syn_t039_h0000002
14000US06089012301,8900,1054346,35,1,1,3,4.0,2,,7.0,1,1,3.0,6.0,55000.0,4,4,4,0.0,0.0,,57989.03,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,Yes,No children,No own children present,No related children present,,50000_59999,3,nonfamily_not_living_alone,no_65_plus,35.0,1,syn_t039_h0000003
14000US06089012301,8900,1070673,34,1,1,1,3.0,2,1.0,6.0,2,4,1.0,4.0,9500.0,4,4,4,0.0,0.0,,10171.3935,False,Occupied without payment of rent,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,10000_14999,1,nonfamily_living_alone,has_65_plus,34.0,1,syn_t039_h0000004
14000US06089012301,8900,1035838,25,2,1,1,2.0,2,1.0,8.0,1,1,2.0,3.0,7850.0,4,4,4,0.0,0.0,1.0,8131.3283,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,lt_10000,2,other_female_householder,no_65_plus,25.0,2,syn_t039_h0000005
14000US06089012301,8900,1061242,19,2,1,1,2.0,5,1.0,7.0,1,3,2.0,2.0,26000.0,4,4,4,0.0,0.0,2.0,27592.292,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,25000_29999,2,other_male_householder,no_65_plus,19.0,2,syn_t039_h0000006
14000US06089012301,8900,1013097,22,2,1,1,1.0,7,1.0,2.0,1,3,2.0,1.0,36000.0,4,4,4,0.0,0.0,2.0,36471.492,False,Rented,10-19 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,35000_39999,2,married_couple,no_65_plus,22.0,2,syn_t039_h0000007
14000US06089012301,8900,1035838,10,1,1,1,4.0,2,2.0,9.0,1,1,2.0,4.0,18200.0,4,4,4,0.0,0.0,,18852.2516,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,,15000_19999,2,nonfamily_living_alone,has_65_plus,10.0,1,syn_t039_h0000008
